CASENUM,VEH_NO,MONTH,HOUR,YEAR,DAY_WEEK,INJURY,REST_USENAME,HELMET,DRINKING,DRUGS,IMPAIRMENT
2.01801E+11,1,4,6,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,9,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,6,2018,5,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,1,20,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,12,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,2,19,2018,1,Injury,No Helmet,FALSE,TRUE,FALSE,"Drugs, Alcohol, or Medication"
2.01801E+11,1,4,20,2018,7,Injury,No Helmet,FALSE,TRUE,FALSE,"Drugs, Alcohol, or Medication"
2.01801E+11,2,4,22,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,15,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,16,2018,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,3,22,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,Asleep or Fatigued
2.01801E+11,1,3,15,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,3,15,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,12,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,16,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,13,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,20,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,3,7,2018,5,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,21,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,16,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,20,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,4,17,2018,2,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,2,4,20,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,22,2018,4,Injury,No Helmet,FALSE,TRUE,FALSE,None
2.01801E+11,1,4,20,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,19,2018,6,NaN,NaN,NaN,NaN,NaN,NaN
2.01801E+11,1,4,12,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,2,10,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,3,13,2018,2,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,16,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,21,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,19,2018,5,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,14,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,19,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,3,16,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,16,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,11,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,0,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01801E+11,2,4,9,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,3,2,2018,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,3,13,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,3,11,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,3,18,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,14,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,14,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,9,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,19,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,7,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,1,17,2018,4,Injury,Helmet,TRUE,TRUE,FALSE,None
2.01801E+11,1,4,12,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,18,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,15,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,15,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,1,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,18,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,13,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,16,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,3,21,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,3,16,2018,6,No Injury,No Helmet,FALSE,FALSE,NaN,None
2.01801E+11,2,4,16,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,3,18,2018,5,Injury,No Helmet,FALSE,FALSE,NaN,None
2.01801E+11,1,4,21,2018,4,Injury,No Helmet,FALSE,NaN,FALSE,NaN
2.01801E+11,1,4,6,2018,7,Injury,Helmet,TRUE,NaN,NaN,None
2.01801E+11,2,1,15,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,1,10,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,7,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,6,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,13,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,3,13,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,15,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,4,2,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,11,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,0,2018,7,Injury,Helmet,TRUE,TRUE,TRUE,"Drugs, Alcohol, or Medication"
2.01801E+11,1,4,15,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,4,3,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,14,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,15,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,17,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,14,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,16,2018,3,Fatal Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01801E+11,1,5,23,2018,4,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,16,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,19,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01801E+11,1,2,17,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01801E+11,1,4,17,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,16,2018,3,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,7,2018,3,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,15,2018,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,1,12,2018,5,Fatal Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,3,10,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,22,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,18,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,14,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,20,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,20,2018,5,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,5,17,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,15,2018,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,4,22,2018,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,5,21,2018,3,Fatal Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01801E+11,1,4,19,2018,6,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,2,4,16,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,4,7,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,10,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,15,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,20,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,3,17,2018,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,4,20,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,14,2018,6,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,4,20,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,3,5,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,11,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,12,2018,7,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,3,23,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,22,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,3,12,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,20,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,4,16,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,99,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,15,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,16,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,23,2018,2,No Injury,No Helmet,FALSE,TRUE,TRUE,"Drugs, Alcohol, or Medication"
2.01801E+11,1,3,13,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,3,18,2018,2,Injury,Helmet,TRUE,TRUE,FALSE,None
2.01801E+11,2,4,11,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,14,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,2,13,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,3,4,11,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,15,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,2,10,2018,5,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,14,2018,7,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,2,4,16,2018,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,12,2018,1,Injury,No Helmet,FALSE,FALSE,NaN,None
2.01801E+11,1,4,14,2018,5,Injury,No Helmet,FALSE,FALSE,FALSE,NaN
2.01801E+11,1,1,15,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,18,2018,3,Injury,No Helmet,FALSE,TRUE,FALSE,"Drugs, Alcohol, or Medication"
2.01801E+11,1,5,22,2018,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,18,2018,3,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,0,2018,3,Fatal Injury,No Helmet,FALSE,NaN,NaN,NaN
2.01801E+11,1,4,19,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,18,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,17,2018,1,No Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,0,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,12,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,19,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,1,2018,1,Injury,Helmet,TRUE,TRUE,FALSE,"Drugs, Alcohol, or Medication"
2.01801E+11,2,4,7,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,15,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,22,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,7,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,19,2018,4,Injury,Helmet,TRUE,FALSE,NaN,None
2.01801E+11,1,5,13,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,16,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,NaN
2.01801E+11,1,4,17,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,15,2018,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,3,15,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,17,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,23,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,99,2018,5,Fatal Injury,No Helmet,FALSE,NaN,NaN,NaN
2.01801E+11,2,5,17,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,22,2018,6,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,5,23,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,16,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,23,2018,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,5,18,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,2,9,2018,5,Fatal Injury,NaN,NaN,NaN,NaN,NaN
2.01801E+11,2,5,10,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,5,6,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,6,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,21,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,12,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,13,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,11,2018,2,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,3,13,2018,6,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,4,17,2018,3,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,5,7,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,20,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,19,2018,6,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,5,16,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,18,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,5,12,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,15,2018,5,Injury,Helmet,TRUE,FALSE,NaN,None
2.01801E+11,2,5,0,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,23,2018,1,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,21,2018,2,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,5,11,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,3,5,11,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,12,2018,1,Fatal Injury,Helmet,TRUE,NaN,NaN,None
2.01801E+11,1,5,17,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,15,2018,4,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,2,5,8,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,17,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,17,2018,5,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,1,20,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,13,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,18,2018,5,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,23,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,15,2018,6,Fatal Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,5,2018,5,Injury,No Helmet,FALSE,FALSE,NaN,None
2.01801E+11,1,4,15,2018,6,Fatal Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,5,17,2018,6,Injury,No Helmet,FALSE,TRUE,TRUE,"Drugs, Alcohol, or Medication"
2.01801E+11,2,5,20,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,9,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,17,2018,7,No Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01801E+11,3,5,17,2018,5,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,17,2018,5,NaN,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,5,19,2018,4,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,4,12,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,23,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,13,2018,7,Injury,No Helmet,FALSE,FALSE,FALSE,NaN
2.01801E+11,2,2,7,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,20,2018,7,Injury,No Helmet,FALSE,TRUE,TRUE,"Drugs, Alcohol, or Medication"
2.01801E+11,2,5,19,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,3,14,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,12,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,15,2018,3,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,16,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,8,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,16,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,0,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,19,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,7,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,20,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,20,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,16,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,10,2018,6,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,2,5,18,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,5,15,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,22,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,16,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,7,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,13,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,12,2018,3,Injury,No Helmet,FALSE,FALSE,FALSE,NaN
2.01801E+11,2,4,5,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,3,15,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,10,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,10,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,10,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,18,2018,2,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,14,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,15,2018,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,15,2018,7,No Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,16,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,20,2018,4,Fatal Injury,No Helmet,FALSE,FALSE,FALSE,NaN
2.01801E+11,2,4,13,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,16,2018,6,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,4,14,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,19,2018,1,Injury,No Helmet,FALSE,TRUE,NaN,"Drugs, Alcohol, or Medication"
2.01801E+11,2,1,10,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,5,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,13,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,16,2018,4,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,1,5,7,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,17,2018,7,Injury,No Helmet,FALSE,FALSE,NaN,None
2.01801E+11,2,5,7,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,2,2018,1,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,0,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,8,2018,7,Injury,Helmet,TRUE,NaN,NaN,NaN
2.01801E+11,2,4,15,2018,1,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,4,11,2018,6,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,3,19,2018,5,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,11,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,13,2018,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,18,2018,2,Injury,Helmet,TRUE,FALSE,FALSE,NaN
2.01801E+11,1,5,13,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,5,13,2018,1,No Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,6,9,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,14,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,19,2018,1,Injury,No Helmet,FALSE,TRUE,FALSE,NaN
2.01801E+11,1,5,17,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,20,2018,6,Injury,No Helmet,FALSE,TRUE,FALSE,"Drugs, Alcohol, or Medication"
2.01801E+11,1,5,12,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,2,4,21,2018,4,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,16,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,20,2018,7,Injury,Helmet,TRUE,TRUE,FALSE,"Drugs, Alcohol, or Medication"
2.01801E+11,2,6,11,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,2,17,2018,3,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,3,15,2018,2,Injury,No Helmet,FALSE,NaN,NaN,NaN
2.01801E+11,2,4,21,2018,3,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,14,2018,4,Injury,NaN,NaN,NaN,NaN,NaN
2.01801E+11,2,4,9,2018,6,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,2,5,11,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,19,2018,3,Injury,Helmet,TRUE,TRUE,FALSE,NaN
2.01801E+11,1,5,19,2018,5,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,8,2018,1,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,15,2018,4,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,2,6,21,2018,7,Injury,No Helmet,FALSE,FALSE,FALSE,NaN
2.01801E+11,1,5,9,2018,1,Injury,No Helmet,FALSE,FALSE,NaN,None
2.01801E+11,2,4,18,2018,2,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,19,2018,7,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,3,2018,3,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,6,15,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,6,7,2018,7,Injury,No Helmet,FALSE,TRUE,FALSE,"Drugs, Alcohol, or Medication"
2.01801E+11,1,4,0,2018,5,Fatal Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,4,13,2018,6,Injury,Helmet,TRUE,FALSE,FALSE,None
2.01801E+11,1,5,16,2018,7,Injury,Helmet,TRUE,FALSE,NaN,None
2.01801E+11,1,5,21,2018,6,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,23,2018,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,5,23,2018,7,No Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,5,19,2018,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,2,4,20,2018,7,Injury,No Helmet,FALSE,FALSE,FALSE,None
2.01801E+11,1,4,18,2018,1,Injury,NaN,NaN,FALSE,FALSE,None
2.01801E+11,1,5,14,2018,4,Injury,Helmet,TRUE,FALSE,FALSE,None
